ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
3577.98,-2515.7,-757.15,-916.66,1278.1,-1072.94,3578.29416336835,3085.3135258997595,1764.51665882615,2547.611310471831,1551.630040924705,5521.185341569689,5060.681220942493,3989.753982390393,1924.0719503178668,2703.4786516634454,1995.5967328095123,5637.184541949997,11252.0,3070.23,68.0,12126.0,3369.5,40.0,25050.250915256383,25444.061364655543,3980631133.429187,4348894590.372168,3.5675768654648796,5.333083357177261,130.31373997186117,131.80476594419036,-0.055518012603367146,-0.05552643130628393
3506.39,-1693.23,-270.01,-1375.78,1376.19,-518.65,3214.7068177952087,3092.435830049025,2069.741330963606,3070.18155839618,1270.0846810110736,5408.849006422253,4752.487358215695,3533.416874641315,2084.8575083204128,3368.540992774171,1862.1573698267287,5437.450787823279,14957.0,4218.65,67.0,10446.0,3373.96,5.0,422.01407743675986,3172.389527786277,194926064.55883187,250460825.48417047,2.498988619516882,3.175783067901252,88.98143250408545,82.79494696243052,-0.056222592755377,-0.05617596631955334
4332.742574257426,-2714.6831683168316,-308.7524752475247,-789.950495049505,1285.990099009901,-445.23762376237624,3874.23901767971,4100.082732719157,1761.302681107985,2605.1518181976444,1663.2808458107686,6415.190320243531,5827.478254097581,4919.877851055546,1783.8042560108372,2718.4442059733537,2090.37659925973,6432.203346528242,12102.0,3192.3564356435645,80.0,16050.0,4561.455445544554,174.0,3164.5550978068877,588.5701846838331,73301905.01526368,27702601.738396462,3.914177043161007,5.992984826688494,132.79642915705995,156.8172874068329,-0.056142230249986616,-0.05569682074618666
2942.28,-624.23,-46.6,-1840.42,1537.43,1153.4,2715.038039220813,1778.6043249612885,1555.2732661497141,2422.7153603830557,1670.8002048273156,3500.563996901071,4038.115793287756,1857.683054237186,1556.0548833508412,3042.3076405912666,2266.723703939234,3701.0276978158377,14867.0,3713.01,246.0,8481.0,3121.03,30.0,3444.0995574805766,3785.3310553735146,50126466.11707917,87239063.19000636,4.219806128542913,3.0261699284858676,143.62171181548925,75.47636253431203,-0.056048789064781855,-0.056842107109260916
2999.79,-1953.43,-774.02,-1171.41,1207.18,273.63,2291.451260066205,2826.2746605117836,1725.3172725026548,1812.6751261103025,1812.7721841632506,5249.121153177072,3667.4621429538984,3419.152305762351,1874.6858456818838,2191.7472139824886,2150.2876133205996,5263.400284036927,14749.0,2207.38,9.0,9536.0,3735.36,33.0,3384.7409123983484,1659.3072469294948,37818827.79315573,36320759.05304084,10.264986338267358,3.809443234950171,279.0162777672401,80.85441614777199,-0.05646063861539794,-0.05599282585947428
3712.4455445544554,-2409.6039603960394,-710.0297029702971,-1628.920792079208,1420.3366336633662,2.9603960396039604,4146.462897995063,3427.8676171866105,1934.6334711693926,2550.308057308848,1467.2136308996123,6034.853396316433,5539.122887816864,4182.531520597553,2070.2301947865462,3029.5080785533155,2029.5668220456587,6034.872153649246,13590.0,3853.762376237624,189.0,9802.0,3458.5544554455446,63.0,224.71259040489565,16.672630735645253,21990478.814733427,7409118.335649382,3.8183206108511216,3.0585817916435265,135.98482669620464,88.54780948159292,-0.057155085512089567,-0.05669869928160215
3635.66,-2062.69,-652.66,-1014.41,1123.86,-720.48,3679.0777172063104,3064.771008695265,2009.9975863776554,2550.8120837527413,2172.9828613691366,5896.396659663933,5154.625953451909,3708.2550006708007,2115.938104009661,2740.4618680069243,2452.9002181091673,5937.96725992995,15047.0,3891.43,28.0,12768.0,3409.47,54.0,1444.1604705492928,1161.0851123783207,12082831.747071499,4223243.096447261,3.0159615888618756,5.7021200299702235,110.48389291703027,160.09980087638712,-0.05590163993547113,-0.05688441449233197
3657.66,-3156.13,-88.56,-1254.37,1418.61,-604.98,4317.705842556206,4351.769023665089,1850.1297982747049,2781.3152771181844,1637.4481793873663,6355.564117589878,5649.126918383053,5377.533342527966,1852.0091900419934,3040.540986403571,2163.6182958183726,6381.644270875649,12066.0,3805.39,244.0,17864.0,4781.74,63.0,-243.72321067668196,581.8230147109155,8022217.300754592,6409585.457408693,2.7692085031505664,6.465588973550657,113.55384342031549,172.9992956896958,-0.05716082331798771,-0.05700334863312656
2655.70297029703,-532.5643564356436,-675.6039603960396,-861.0,1049.9108910891089,-587.5643564356436,2771.864102228733,2414.0230195040376,1882.3789402962766,2292.721511804927,2035.434551747948,5173.823012353976,3822.788713041103,2470.7161526429322,1998.4950228698704,2434.674607733969,2292.9486766308937,5207.581936346502,12672.0,4066.2475247524753,61.0,9508.0,3383.089108910891,71.0,1229.986460254555,1294.0580928681836,9180894.954083936,8056426.378579424,3.4299395567874864,3.523962018569298,110.09593723357153,92.72327867973871,-0.05698678892632542,-0.056836991327043014
3582.08,-3582.94,-467.0,-235.22,1801.89,-1124.52,4395.66866685104,4660.240413322471,2302.2991790816413,2697.02463086936,1393.7117754324245,6064.717662916882,5663.6603005476945,5874.177433479517,2349.2218498898737,2707.0857910306427,2274.1503402369863,6178.252411483364,15377.0,4003.06,79.0,14224.0,4943.41,27.0,2852.8888737642924,997.3375682660869,15649935.036683533,3929367.692620236,3.136655044618981,4.89937827483407,119.27694841783911,90.03465362309318,-0.05695284356627321,-0.05689935508479418
2547.3267326732675,-889.4356435643564,-666.0792079207921,-882.1287128712871,1829.5247524752476,-370.970297029703,2373.706979731636,2427.1123854284165,1903.9761242191414,2766.3621973121403,1492.7854141291748,4164.151945668663,3475.710922364169,2587.4865609255435,2018.4308237091036,2894.3963289278286,2341.6729401041134,4183.410532468492,15962.0,3223.2772277227723,35.0,5673.0,2494.70297029703,94.0,2172.1632731760965,-307.545818284579,32271934.954718642,3185133.2193086348,5.151719792868148,2.338637213204892,178.1022820893534,23.643713330131803,-0.05699779972870555,-0.0546958923790287
3772.35,-3188.98,-338.24,-751.94,1043.31,-424.96,4708.7151810525775,4935.567822043984,2007.0987671323003,2960.416294233634,1407.5118141383396,6262.224918827493,6042.60629116278,5885.102857214987,2034.8630273313238,3052.998617752717,1748.199882736525,6278.417627077702,18332.0,3916.01,7.0,12164.0,3876.99,8.0,1233.8769543980084,3490.2343059242626,16204314.137712212,49651076.41353942,4.403489756315534,4.659212621063129,149.14847957051686,127.37712485322173,-0.05737728321610386,-0.057352855833262335
2952.77,-1097.67,-329.02,-1219.87,1481.31,21.71,2724.9005693366134,3206.134004967821,1774.204027499656,3017.654200721315,1433.802485818392,4601.508602215039,4017.366312648126,3393.310267275894,1800.221514147634,3251.2802724465328,2046.0095185506837,4601.354714646546,18687.0,4066.82,32.0,6851.0,2792.87,71.0,-1232.2774289105091,5398.762928944957,38518649.82555393,37185338.762355685,5.441528267800067,2.1471286602124464,179.83208600872692,38.124730919166076,-0.056973215801740834,-0.0572132085359026
3252.19801980198,-2862.6237623762377,-137.5049504950495,-560.0990099009902,845.4455445544554,-780.7425742574258,3765.0858691668304,4349.5825417494625,1851.4691423898469,2957.4701110907763,1436.6565777645417,5575.947923342695,4972.233940236083,5232.1386602799475,1854.9981078691212,3010.8800101703764,1659.3651595333884,5628.593393918183,13710.0,3139.2772277227723,50.0,15533.0,3350.267326732673,63.0,1466.3728226249414,-763.3531898842577,74849054.59172335,11764789.926273441,4.034411297812196,9.897310266199195,141.97294395274622,241.1879342340962,-0.05756600005743176,-0.056352293100039065
3064.09,-1136.58,-73.68,-1055.22,1628.25,7.97,2917.719267650505,2807.711383856254,2372.011044615096,3937.583984312716,1907.9187684162553,4224.277909973609,4230.559080074406,3029.333210460678,2373.2143518864873,4073.5513744152045,2483.8211831772433,4224.275655067979,19901.0,4005.93,0.0,9448.0,3226.92,3.0,-3798.106386346926,4348.921967602462,58292267.91883366,40396864.244408265,4.7505727351960605,2.2234929114255264,169.80936101841894,51.72986303568776,-0.057327592487858174,-0.05733807390152324
3555.39,-1731.35,-651.34,-844.39,1342.31,-31.36,3332.4936323988672,2677.238495964639,1750.2852053434035,2632.190030180002,1505.0344259647354,4825.186642100386,4877.836859715585,3183.2371966286146,1870.594349398073,2762.1456641531418,2004.893780228768,4825.3307720818475,10837.0,1666.96,10.0,14620.0,3241.9,163.0,2801.4716742408564,5285.487918127697,17346481.324429724,43258955.81442056,8.622003166947213,13.082363045199939,222.9469875339692,257.6278265219028,-0.05746421529646908,-0.05704653306857123
2911.2178217821784,-1911.4455445544554,-67.95049504950495,-1619.009900990099,1427.0891089108911,438.019801980198,3532.3530858516897,3943.8305227198975,1771.592828574083,2160.342362751925,1118.3448139328527,4823.885508475359,4512.800505887734,4326.304352046288,1771.37729319631,2712.962587283503,1836.573973570365,4857.727757943731,15194.0,4541.049504950495,14.0,16807.0,4026.5742574257424,58.0,139.4245441295537,-853.9925093324182,32869271.461927872,15618092.077629954,2.372318075242485,9.922921031953079,95.35958793342323,236.87396282920508,-0.05705627827419664,-0.0548120986326028
3678.82,-2560.56,-613.86,-896.06,1356.49,-31.54,3435.3581091461197,3459.3997447048528,1705.5799769591574,2423.4468703819357,1749.6396444693976,5786.15187608172,5072.295626242619,4251.736628720081,1813.6497181098669,2586.9913451729985,2205.3694679123496,5786.140416547113,13523.0,2466.66,17.0,15186.0,4344.17,44.0,3684.83429297924,1182.7843498297693,17221232.15203318,3419979.9254323635,6.529709924631315,7.0975464803589565,179.36752751299937,154.06026377610894,-0.05722319221015588,-0.055211150258610966
2649.2871287128714,-1049.5148514851485,23.237623762376238,-1821.960396039604,1749.8019801980197,551.2277227722773,2437.4821670008055,2513.356612743223,1401.5947928927517,2229.467568202563,1510.5906905229617,3557.325420152683,3574.0066569829464,2675.9511217398185,1401.9053547805488,2880.781807388782,2323.8556600427814,3618.7401314012395,13311.0,3643.920792079208,140.0,13688.0,3743.4653465346537,32.0,1111.9308357297373,826.741630281868,9635739.870653471,7455238.395403835,2.9475554358352345,4.245140301757302,110.11144731473424,98.48307133645999,-0.05693260185712772,-0.05660492127202703
2674.7,-1985.57,-962.44,-868.02,1558.47,14.02,1792.5447612542337,1641.6529007835368,1345.1930923343314,2287.1265556579942,1678.1546423649402,4971.732248180305,3175.902791333513,2570.363264209944,1610.2238540029148,2469.8267955466026,2286.4524333560935,4972.040289458644,8801.0,2404.77,25.0,12156.0,4626.65,170.0,-177.67271159586068,350.4150969349319,8637657.729016257,6047552.075937228,4.54371058526115,2.7376280252223864,155.60164930291128,72.44161479424253,-0.05722449686221896,-0.05675178052847978
3094.28,-1517.63,-397.89,-1498.89,1813.39,-59.41,2771.5413777925096,1889.80336319179,2127.730188200327,2751.211569759585,1352.8406533583322,5103.972263484492,4109.649989962649,2414.1358226081647,2167.8848239701297,3145.1015134650265,2246.567655335579,5103.704561394596,11466.0,3383.02,37.0,7422.0,3152.31,25.0,1282.0849933712043,1466.4814871346605,12695029.95101977,5178295.829440922,3.214030755052005,1.906333680105505,104.22852839342505,26.29054635261148,-0.0569538866946192,-0.057429598461331444
4178.574257425743,-2401.1881188118814,-343.2277227722772,-336.4752475247525,1737.2673267326732,-1325.7623762376238,2408.463723368689,1902.9326570654873,1597.102168586737,3309.0574201457125,1723.1630346585157,5713.159353207929,4769.0813113696695,3065.9898794017663,1641.0752693292163,3330.9467984729845,2429.380310504987,5853.70033600648,10866.0,2692.079207920792,55.0,9254.0,3196.0,15.0,99.6277089829628,629.8634276849047,15984503.512134327,5043843.125379121,7.439838346041753,2.7636288696878366,184.36491922726884,61.3143348828208,-0.05543456129219127,-0.05659979995208873
2619.59,-1019.72,-269.93,-1677.83,1154.37,218.89,2126.9102026693554,1919.3647653366986,1796.6274246072837,2727.3627842681653,1613.8368701733764,3762.0425224044184,3327.7218799052303,2140.099764029705,1811.4231890974565,3222.7784922330607,1965.587324440204,3774.7446840812954,13723.0,3643.18,30.0,7419.0,2827.65,82.0,2953.599459864449,840.1489768444244,41461939.51754021,37367415.28845273,3.800707950734446,2.191970563423428,107.75056394236009,50.10620928208184,-0.05727705257649156,-0.056278203354134554
3814.46,-3091.5,-972.87,-3.37,1331.68,-2237.67,3505.2123956022983,3682.8066454132504,2147.6186291637064,3054.464882026147,1695.9599968678506,6242.2243178061935,5142.2223094689325,4814.897803692203,2346.8311038504667,3054.549064919403,2138.1949303092083,6602.683691499995,11540.0,3606.93,112.0,12928.0,3875.7,244.0,2906.021595877712,1855.649287246796,45993047.75604367,72335123.55606824,2.874524937460527,7.122891115585128,95.90914367602369,194.5764371621316,-0.0558806745104818,-0.05516542862204992
2369.4158415841584,-1480.8712871287128,-80.27722772277228,-1905.2475247524753,1651.4653465346535,806.049504950495,2136.659053463477,2555.17829517204,1640.5997772397964,2096.1045986923314,1118.7063349465295,4215.429732750499,3206.8329816623173,2923.7726984290707,1642.6599775912841,2829.085707537695,1991.8793454254887,4301.666526009437,13796.0,3871.8514851485147,170.0,10173.0,3593.039603960396,233.0,2682.943824308161,2466.26128714091,65795797.69733091,39259623.0748438,3.1454375293984396,3.4393817621735403,104.54131320605738,70.69209726393696,-0.05534260524871849,-0.055800781885543965
