ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
-2522.7391304347825,-678.2391304347826,-52.41304347826087,10496.0,6645.184782608696,-4964.684782608696,1348.2899505848861,1366.2802025961005,1925.6582974609958,21850.281682096378,13459.12290519371,15752.52664787601,2837.92934694662,1526.454680396489,1926.3922238215146,24218.607675935247,14934.372823107276,16465.17594969297,12656.0,3368.0434782608695,9.0,59207.0,15222.891304347826,44.0,30422.329237216203,127816.87938939035,6464566845.841559,125771937146.95898,3.619573566468616,3.813582217798615,112.06592421813218,112.19685837929958,-0.055525058185159314,-0.05558660022740285
-2873.6304347826085,-2219.6521739130435,251.7608695652174,6662.619565217391,8109.554347826087,-3224.5652173913045,2040.2989369933437,2811.6638612781035,1740.164239430088,21584.508654508027,12560.776745930061,22593.702660466497,3512.002813334517,3587.9336823157214,1757.4628389911356,22569.655436727622,14965.516814025154,22794.152545830886,21570.0,4881.608695652174,142.0,98304.0,20536.695652173912,77.0,814.6991470968856,9147.286503097772,284736434.018748,4663804389.194746,4.3870784113608945,5.301933235777634,146.93367019009702,137.50321471354107,-0.055928588158645036,-0.0553291498332824
-2406.7608695652175,-1310.9021739130435,-218.06521739130434,7203.641304347826,8082.95652173913,-3774.9347826086955,1642.0830749364686,1522.1392805459218,2318.296295158706,22792.711706152848,12138.806752508382,20125.124037001096,2896.64271558284,2017.998661502551,2329.5585418701116,23870.17180112488,14601.0422833738,20471.609644451084,16276.0,4005.5108695652175,28.0,64651.0,15089.20652173913,313.0,3474.057760820303,8737.627590094073,127766603.14854722,3015369982.108708,4.502716527786859,3.84174574468639,135.95168212671143,116.08465863079992,-0.05626014866313253,-0.056341743126576346
-2594.6666666666665,-2009.258064516129,157.36559139784947,6246.1720430107525,8508.58064516129,1151.52688172043,1448.9713798889047,1825.3252638208887,1378.7603030410983,22826.481742847103,12940.627266151614,21200.13307028086,2960.2511808566924,2715.5133992498318,1387.734531181039,23645.303199078335,15536.840561184115,21241.595220860454,12652.0,4446.559139784947,414.0,59010.0,20092.36559139785,106.0,988.893133215193,3329.9784220560045,59147639.64069373,628576029.1240184,3.051559132274516,2.5863102953502235,107.04369510541727,68.97535039468927,-0.056209194790677014,-0.05585515939842915
-2253.25,-580.2717391304348,-66.15217391304348,4299.608695652174,6851.619565217391,-1123.6847826086957,1501.729599522338,1949.1464719989783,2540.661392841503,24890.678867957522,14001.219154272412,18975.22623821215,2678.5134930794534,2034.7117224506917,2541.984448178747,25245.68981378629,15580.465632169578,18995.161684595187,13556.0,3941.217391304348,18.0,65380.0,19298.978260869564,226.0,1845.7567260753453,13377.197789187758,22757425.075495925,803445686.8210342,2.4629628197878466,3.7823606205716,91.34155188053863,111.2859400635915,-0.05545427975832741,-0.056291274681990515
-2978.9347826086955,-2295.1739130434785,-23.5,5554.858695652174,9760.08695652174,-1360.0978260869565,2122.953438253761,2997.463871164089,2207.295290005986,21736.000250626203,15123.021468552246,21597.92094660938,3645.1403324808034,3780.7017723306803,2207.4713844223393,22422.203527588645,17980.15913142329,21631.87229152753,23293.0,5297.608695652174,98.0,77822.0,19325.521739130436,481.0,2838.6473594185472,10587.908491573155,39554196.445609145,801600859.5104719,4.832386623985683,4.672324982249858,155.01743171653945,134.86716672060396,-0.05646532848628434,-0.056095039670675376
-2037.641304347826,-1011.3260869565217,-112.3913043478261,6722.597826086957,6465.260869565217,-3251.5108695652175,1185.1812801109004,1840.0419547790332,2361.2064413026415,23142.800470220893,13240.935786013613,19844.393482670617,2347.713015292524,2105.16032643597,2364.0772995528023,24052.266211360915,14776.111136766905,20117.452618527415,13156.0,3802.663043478261,21.0,68040.0,18592.478260869564,81.0,568.267913669444,1.789436042709664,18503586.239823077,136002642.63196537,2.609855464572893,4.481995731075693,91.21467048761514,117.89378338595438,-0.05641003483916801,-0.0562963116748619
-2941.2580645161293,-1524.7956989247311,33.505376344086024,6815.688172043011,7096.5053763440865,71.19354838709677,2131.16054204299,3118.181155012022,2049.7942534205513,21752.718119537156,18347.708045958876,21451.664152852027,3628.2631868000108,3468.23059222714,2050.1179352386284,22747.819121982917,19675.764573140084,21452.462221015237,21758.0,4641.1720430107525,21.0,79738.0,22617.47311827957,974.0,2738.832160568031,22954.353321769777,40715142.03217165,1024926788.5637898,4.601398764745835,2.9414582960322835,150.78240930813558,82.51228688223307,-0.056746238074016006,-0.05711408005234566
-2254.3260869565215,-971.9347826086956,51.17391304347826,3255.1847826086955,3407.021739130435,-2209.358695652174,1949.0657625309357,2088.37937353316,2625.198349181369,25893.525447277934,13694.805267378993,17193.09131633844,2985.054394668619,2302.2245433115527,2625.68067779369,26057.453192938367,14102.11710285405,17294.112181355376,15768.0,4445.413043478261,98.0,65034.0,16670.782608695652,101.0,-947.0869970312979,2910.386217421071,20523688.44339428,576993698.3820416,3.0117122480535583,3.478366706271456,103.02977458626448,106.7331043950577,-0.0561011546832268,-0.057418657506679786
-2577.0652173913045,-1724.891304347826,72.58695652173913,8198.423913043478,8172.271739130435,-4310.065217391304,2090.112708371651,2758.3827630085866,2295.9136617252084,21362.225436841134,12810.075607411718,19050.755484537018,3313.330197852306,3259.480733517827,2296.215123045824,22769.485450593358,15374.554274557177,19477.751577678035,21259.0,4612.826086956522,61.0,71771.0,15807.0,647.0,1758.3252825034494,7567.877622422664,23822636.594406378,336458989.8587209,5.4403117063861615,6.360063606985005,168.29240400832194,153.0254681056389,-0.057127263608334866,-0.056951375247080806
-2344.7391304347825,-591.5326086956521,-230.0108695652174,2441.445652173913,6395.760869565217,-786.9130434782609,1981.529912863819,1879.532882510783,2607.817114543338,25467.22880129808,13484.03719022584,18382.9769495531,3048.062017941464,1953.7162776304704,2617.2829360600863,25551.24427519861,14981.61062697402,18394.61966646533,14302.0,4586.934782608696,217.0,79868.0,18815.228260869564,57.0,1882.4408889518215,2939.3231013281825,19181399.66428691,217912111.7539367,2.7780598390717963,5.003331467084002,105.8769810079768,161.44899517661452,-0.055961026737368774,-0.055857010123510485
-2785.483870967742,-2873.9032258064517,-323.2258064516129,9271.118279569893,11804.161290322581,623.3440860215054,2008.38860896685,2528.8967830258784,2290.221382242482,21730.48050200814,13253.336547255662,24080.32241820751,3397.58346127716,3815.232093166965,2306.9816103596568,23506.56507473823,17665.28373903587,24080.56044944012,21137.0,6069.279569892473,34.0,78948.0,25884.451612903227,54.0,1608.3461018713417,5790.300814656499,15725182.112168267,314933515.70409375,3.1646841907758207,2.252606854245198,98.75916634933048,66.95175734609224,-0.057090816928683855,-0.05709050641297868
-2768.445652173913,-1155.608695652174,-77.46739130434783,60.891304347826086,8392.945652173914,2760.282608695652,1966.8535554636285,2277.1324049841824,2432.2696327721264,22942.563531055668,14865.243009163834,21420.218980290407,3360.8978080398333,2562.2301554632477,2430.519073653055,22943.590504046904,16917.569009310486,21553.689635218012,22285.0,4284.521739130435,130.0,86834.0,18665.989130434784,128.0,1045.1691085693485,5094.9199125741015,45942933.80376178,344644135.11010253,5.4510389690607415,6.907812165410533,174.56715248998552,174.16558472574894,-0.05483680440089114,-0.05654582012408011
-2171.7065217391305,-1717.8152173913043,7.5978260869565215,12606.260869565218,10026.79347826087,-8018.847826086957,1289.9031478363852,1920.410105001435,1698.6137669347247,19845.77792966243,14019.367856860992,18732.484623606688,2505.459406367727,2530.739076186862,1698.6163582777294,23737.73630328612,17242.735486411308,20533.359906344558,10095.0,3908.836956521739,38.0,52375.0,19456.989130434784,762.0,-1074.0889322133899,-8538.49650780528,53153547.0687846,183564611.23721913,2.090284177464385,2.0129029733706885,38.73417396205602,31.817403410787144,-0.057387285320594096,-0.054954066544880636
-3003.608695652174,-2172.6521739130435,126.57608695652173,-2743.1847826086955,-2296.858695652174,7949.760869565217,1609.9225648108882,2202.0473314641126,1859.801137192897,25394.069818052652,17602.820796508546,23068.74514969365,3393.3332400842787,3087.5145977475713,1865.178738957977,25505.127663267347,17732.74281519923,24443.145354599663,16441.0,5049.684782608696,1176.0,89521.0,24070.0,983.0,-1736.986536182043,2408.956242651342,70387805.2950084,455249057.02397376,3.9930102107336665,4.225007497701803,129.20073342205427,112.9391817684812,-0.057263503546741173,-0.05717981413342674
-2230.462365591398,-1494.989247311828,159.36559139784947,8907.666666666666,12414.548387096775,-2604.8172043010754,1754.8159314921588,1273.7147969971156,2229.5051258271887,23761.73075934935,11975.68810670576,23152.134767815147,2838.4500560041756,1925.054217921013,2233.193824081103,25416.020756749607,17185.004980586877,23339.128145715953,12839.0,3860.043010752688,59.0,65774.0,21348.752688172044,28.0,2328.5769619446887,5434.6083189693045,14643557.900330396,313882857.1114233,3.3929683907958164,2.2821589238711977,108.76630710570834,54.15471727367171,-0.05594270327239001,-0.05683655661025079
