ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
-3769.2272727272725,-2394.3522727272725,668.7386363636364,6315.488636363636,11908.420454545454,-750.125,3480.833321344658,3266.296977346847,2329.8909041256984,19806.368872407285,12059.395042828572,26457.878348587008,5129.37401372987,4057.014280847431,2426.099514091029,20793.67635653817,16920.20582865619,26458.114040918954,25935.0,5618.090909090909,50.0,68262.0,28183.94318181818,159.0,32137.620636440533,165973.88038373104,5878308614.463723,166894603330.50946,4.819769508602003,2.109870552823606,151.8022417132671,46.05489535302344,-0.054757891212123995,-0.05509460694128797
-3143.505617977528,-1297.7303370786517,455.80898876404495,6604.651685393258,9488.76404494382,-5637.494382022472,2847.5929600690774,2363.502445324615,2712.750592692473,19566.256423406263,11713.117887798213,25476.240873542196,4231.896405987655,2698.1986208863145,2745.9846865699024,20713.80337310788,15126.19384386724,26019.724496334864,20689.0,4362.348314606742,26.0,80209.0,22549.1797752809,62.0,5282.0249409480975,19169.922142176238,522687221.0571154,10388928387.42997,6.065923418681213,3.702316440116611,174.0241996264346,104.3486737970866,-0.05613926514027445,-0.05594285948439428
-4294.7191011235955,-1966.629213483146,798.0112359550562,4116.921348314607,13584.1797752809,-6200.741573033708,3443.986081640899,3579.9540158438667,2030.5857236302734,22132.644099806217,13411.265440873029,26930.567705882535,5525.586006850416,4091.6835550426845,2173.724357932639,22524.015627769397,19045.42800484254,27609.21080836383,25285.0,6221.6741573033705,14.0,89361.0,24468.112359550563,34.0,3395.1128775910965,24471.2797286695,118486568.80494308,3298954822.02693,3.8323435641648937,3.375761698292369,131.08000084053305,86.01685983936692,-0.05553522223704141,-0.05567927729560921
-2245.5454545454545,-1251.465909090909,1227.1022727272727,8702.545454545454,8908.488636363636,-4605.727272727273,1893.6612270132862,1866.688558537168,1793.9381529476373,19767.897227479854,12630.133396816633,22887.706727701814,2941.366453476405,2227.804149728035,2162.125324872392,21611.99394643884,15346.091998453549,23421.64320762859,15137.0,2672.0454545454545,41.0,70131.0,23895.852272727272,656.0,6456.988398059326,16767.214057057026,158765399.3846213,3195155227.9225073,7.848764133597063,3.724899756080695,182.77606186668947,88.52177119085998,-0.056532109957362214,-0.05652881314719228
-3733.2359550561796,-1441.3370786516855,350.7191011235955,4988.573033707865,7324.696629213483,-8030.561797752809,3174.718947547213,3719.6062974887673,1976.730080877782,20481.820993691483,9040.382710339285,22954.004040569842,4919.554602110446,3989.988241654269,2005.3637625689557,21112.444972287438,11656.544889633675,24331.175219726516,27548.0,5403.0224719101125,392.0,48994.0,18273.696629213482,220.0,4725.201838361892,21317.192787165248,89271072.74884637,1580614699.230785,5.605369514821811,2.182378475569855,172.75808640794259,37.45890878183005,-0.05615748008499977,-0.05645034548409266
-1851.8539325842696,-1781.247191011236,1232.123595505618,4545.483146067416,15028.202247191011,1669.112359550562,2003.5062600819956,1863.6205887250992,2240.5670232360794,19551.92148827395,12026.080049834381,23463.85650605706,2714.312450447016,2532.91669376,2543.0190961916715,20114.0647990796,19195.031912251656,23497.675875271703,17286.0,2824.1685393258426,19.0,71895.0,27662.303370786518,347.0,2653.155393256694,14400.52940727291,46798596.66038975,828886151.3991907,10.196327344589122,2.407650851253305,217.43903237050992,57.40696595866168,-0.05671692380508809,-0.05620527347949635
-3300.6022727272725,-2196.125,597.8636363636364,6068.318181818182,9310.795454545454,-13842.852272727272,3723.8269796146997,4489.596551409126,1647.4620939579645,17676.262704872304,9489.399015624067,22427.464959433037,4971.2122846993225,5002.176591017881,1751.5235381077396,18727.21412264661,13241.74901418032,26200.842462383465,34133.0,4986.931818181818,23.0,58670.0,19876.94318181818,1435.0,-803.8480030361646,20131.30074415282,16536099.982426237,855414630.729846,7.109278253517934,2.6827247235293283,202.8199090321723,53.89861514881247,-0.05739963050600184,-0.05600196029154824
-4219.6741573033705,-1325.426966292135,216.0,2378.494382022472,9126.14606741573,-954.1685393258427,3667.4123009345635,3723.8278799010436,3474.156261646427,21092.463833778424,9711.884627653042,23723.002597714392,5551.373206977357,3963.43625312484,3481.7798528655176,21186.350722666237,13305.09085258367,23735.467718826625,28294.0,6371.4157303370785,163.0,78830.0,22851.977528089887,1439.0,4494.213008298434,3565.283315682921,39814346.48095291,529263344.0622702,3.6574970176806634,4.659530277374405,127.50470506567132,112.57299484350182,-0.05719889828300924,-0.057277662450592605
-1909.5955056179776,-1276.4606741573034,939.0898876404494,6604.426966292135,10410.292134831461,-3192.3146067415732,2027.5686252665175,1904.2895096167376,2091.3772066904075,19587.812760889978,11206.54934169121,26017.793121053463,2781.921217957358,2272.286115569788,2287.226903941181,20696.073933168846,15171.77799050785,26259.884905230545,18770.0,2755.4606741573034,6.0,70751.0,23211.887640449437,266.0,3152.7886286776843,17744.16349074705,35717269.19025437,1018994616.269882,10.050678332889532,3.1929078459381373,212.66432206143762,84.121830811074,-0.05703524278205014,-0.05699861113188933
-3548.14606741573,-1642.3483146067415,423.4269662921348,5467.494382022472,11758.011235955057,-6001.056179775281,4027.096107710546,3510.7262703010574,2796.671816857054,17883.37623109679,13893.136304274276,23815.83849878409,5373.971200208851,3877.8021937603503,2826.3430475566674,18743.115545402652,18273.687116799843,24575.21782774059,31023.0,4941.067415730337,26.0,76763.0,24869.8202247191,90.0,1362.800764886564,17765.60995558032,30206732.899657402,723836054.6419439,5.625479578929944,3.64034675681903,181.37415035025123,101.59434614729125,-0.055796524147515535,-0.05669091135677077
-3173.8977272727275,-1480.5681818181818,1066.8977272727273,9893.943181818182,12811.625,-8268.03409090909,2660.835186842506,2766.920297607963,2433.9356638188783,18987.886768645,11350.344866223617,23900.564599264122,4155.035571721706,3138.1909561517646,2653.5633996400184,21460.537587257477,17080.43606100532,25295.091656692104,20749.0,3680.431818181818,95.0,78252.0,23113.715909090908,605.0,-3116.36760538674,24062.86055420754,30102466.834622435,684374204.3264557,8.380930792475368,4.152623690178723,209.43940478666715,109.21892173397768,-0.057419036913691636,-0.057061377664082445
-3181.1573033707864,-672.3483146067416,641.3820224719101,5080.6741573033705,8773.662921348314,-8268.41573033708,2815.1305610213235,2572.4162411854513,2255.4019077395224,18290.506183713216,10317.13462166954,23355.546861947612,4264.87588633511,2652.062595648141,2340.663007484576,18990.351709945124,13430.12817879548,24767.850245560614,23762.0,4372.9775280898875,12.0,80418.0,22476.662921348314,693.0,4508.072717499414,29129.125889180403,73278140.84575589,1241742985.1680632,8.003589180462061,3.471363684544777,216.12701944087488,103.28891856975291,-0.05738363121921431,-0.056836251858869875
-2490.7977528089887,-966.9887640449438,749.3483146067416,7750.404494382023,12320.23595505618,1325.5280898876404,2371.589883038717,1569.2236961578667,2360.666691563695,21561.345806411133,10429.205692015743,22590.43355680298,3439.458924980674,1826.0856952213758,2471.8071994920383,22943.83206681291,15919.68316938133,22608.149401726503,16939.0,3034.820224719101,27.0,63286.0,24513.426966292136,25.0,10316.721585911366,13454.519145932602,182770854.513548,488812501.65004843,7.967444774749138,2.4863487286241774,208.43996288713913,38.6980410895742,-0.05711751447560471,-0.056976155336764346
-2513.568181818182,-981.2272727272727,1154.534090909091,8950.102272727272,12981.545454545454,-10202.829545454546,2323.8222611228575,1966.212751490484,1055.4443169025237,16453.243726801502,10787.984969980638,21509.004861662084,3429.457517397812,2191.9996267418396,1555.7689015403284,18700.81925192535,16761.201276378513,23873.92537062711,22836.0,2882.215909090909,66.0,67692.0,21193.363636363636,31.0,6878.807060166504,8469.748026945175,113989170.39123939,323630573.63707817,21.716336416152313,2.8545153010604185,353.0439143640633,92.19329927359621,-0.056074925501690756,-0.05683696600484154
-3339.887640449438,-788.4831460674158,321.82022471910113,9492.269662921348,9394.752808988764,-11369.033707865168,2665.232311723439,2011.7519615265223,2685.817210555203,20043.193272132652,10549.635168361381,21677.041271473798,4289.48826732346,2155.601751277902,2703.663793838346,22195.749073726263,13994.26771530545,24557.688269126545,18697.0,4195.853932584269,63.0,59516.0,17957.606741573032,112.0,7419.364369883758,8839.563248583632,139933281.89325342,453767757.3454701,5.618604925952178,2.4445537104405224,153.2956246930343,62.53319534330381,-0.055595399612656755,-0.05658149897649529
-2822.6629213483147,-1155.5280898876404,890.7528089887641,4201.943820224719,9464.022471910112,-9739.483146067416,3338.9856312489756,2986.25580630863,1996.1080987566033,16071.911690670715,10379.033318774813,22599.257938443243,4373.876730280061,3186.872775918054,2166.4081260324256,16689.224185723804,13942.431160012424,24775.418237719674,28406.0,3918.0898876404494,82.0,58310.0,15908.685393258427,296.0,6732.577287703539,25704.70837710917,96418980.02172038,1198641285.4791918,9.214184047596904,2.7331865823068866,248.7451305532875,79.00304774752136,-0.05707429539923949,-0.05642355934562964
-2849.2386363636365,-1288.75,1078.0113636363637,11291.056818181818,10386.772727272728,-9523.943181818182,2627.9454440138984,2803.4566588278367,1541.2125138288438,13684.4985156597,13147.061262829295,21735.514108279767,3781.9033883266193,3036.663524929353,1874.9581116533097,18016.962799300098,16698.212105573675,23901.073936265253,21980.0,3236.0,73.0,74134.0,23817.795454545456,4.0,-724.128545463143,24299.497592072068,46335547.455347754,707802763.1927246,10.943691542399659,3.3405779990553897,239.69749727396493,104.48238629656447,-0.05689142034867129,-0.05702785392308325
-2877.179775280899,-1225.2696629213483,923.9887640449438,802.6966292134831,12018.426966292134,-4598.494382022472,3035.9066861332667,2367.064966909872,2576.360615619058,17554.1666729072,12351.297959287638,25719.840906517376,4115.374289092772,2651.063998820605,2751.612485373426,17589.52535913208,17022.646240632148,26196.946500595375,26802.0,4158.662921348315,74.0,85092.0,22390.921348314605,84.0,-681.048622446696,24175.26523808742,40782826.83050209,749999365.1361275,8.461347458682658,3.5825019940553826,217.00928667878824,85.84598838615233,-0.057452315480413386,-0.05704145706227755
