ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
-3159.242424242424,-1642.2828282828282,976.3333333333334,4033.808080808081,4381.121212121212,598.070707070707,2243.2631304916927,2293.9882066087607,2079.3092802786095,19884.357366390668,15633.602688500505,19308.07045003119,3869.3560096342812,2827.363436136218,2296.1101955923264,20252.270330643292,16237.332915602896,19327.028750253656,16074.0,3993.313131313131,8.0,45016.0,15719.181818181818,3.0,25572.292654689623,119063.2146033844,5012680642.494718,111996881246.81448,4.154702761806869,2.1454293796101687,151.39129643564917,65.9917680382351,-0.055418444947382725,-0.05547923807174857
-2606.55,-557.77,949.71,4587.09,7214.11,-3904.17,1941.8849580948404,1708.2831707217047,2274.489835206787,21445.49162846166,14796.278053050339,21250.803107690095,3238.7492354302453,1804.3428360486262,2462.828721206572,21919.724545942634,16475.440280915103,21561.028778562493,13415.0,3273.07,14.0,40714.0,14588.81,30.0,4949.4238799210925,11555.689752919821,276809659.58258986,5858745411.043769,4.068319740876789,1.8172872295137552,148.11407120006896,50.08580399531492,-0.05604667494654827,-0.05595506247233633
-3121.343434343434,-1514.6363636363637,1106.3535353535353,6722.727272727273,4209.424242424242,-4878.070707070707,2553.371808735632,2737.8361029600874,2270.4459843886075,21323.637420163883,15018.777818016433,22527.128390915976,4026.7057129854797,3133.6421817483124,2524.816915054526,22293.87034703721,15606.715899304894,22984.304697648426,19250.0,4218.939393939394,2.0,56800.0,19148.242424242424,376.0,3026.791654026099,3809.319431140852,112610389.97423846,1680328169.479377,5.161097287650575,2.2271021707933634,179.27381528681124,32.360735270555296,-0.05613867946085144,-0.05572826373131785
-3099.59,-1280.43,922.79,6276.87,7085.03,-3043.36,2333.074841795479,1904.3387422543815,2713.996268873448,22513.32624832971,15551.094537558796,22644.276220235082,3883.4818925804198,2300.296730858869,2866.9030485874473,23317.30493624853,17084.291296685387,22807.100329502653,14657.0,4292.05,3.0,44435.0,18190.14,285.0,988.7771650926195,10755.336298144852,56005002.82099332,1302704938.6628497,4.052057169448032,1.844731492965415,126.87145218842984,44.77328501287674,-0.05640861615668931,-0.05641455171268201
-3298.08,-1502.14,898.13,7501.65,4459.36,-5069.4,2883.06152579788,3303.718856471295,2408.0241740752936,20431.659885855464,14318.280491005335,21942.862634132314,4376.960415630921,3634.5247584794356,2569.7160913221524,21729.83463006564,15016.605690368247,22452.677860780885,21500.0,4371.55,7.0,87740.0,18123.75,218.0,36.05705068042664,3399.127046779863,19112469.698194884,739744809.7992525,4.648763555964045,6.927188664808398,172.72445589253377,143.53271259734473,-0.05596494406424649,-0.05583700110054819
-2778.242424242424,-1302.7676767676767,1058.989898989899,14017.89898989899,1099.050505050505,-6751.585858585859,1822.7265484486506,1752.6188616357722,2088.5515425436924,20785.768438759595,14541.294890497677,20373.34538124181,3326.0285839743083,2187.781621698661,2340.8642580780875,25002.149395682773,14585.43802647841,21399.17134971692,11626.0,3186.929292929293,1.0,62277.0,17919.323232323233,126.0,1951.0590203512052,3947.224923643714,17027508.609111268,315251088.48693126,4.1160435911660205,3.013875309146678,113.59560248199915,88.56974273889637,-0.056975091570894136,-0.05703392954464409
-2684.09,-1105.67,1237.06,11849.48,2214.05,-6729.06,2017.7203595193753,2321.8076515962734,2039.2430169952763,17990.10997962203,12255.26997068914,18757.123742961336,3344.811990232037,2570.2648132050517,2380.981818494211,21426.810280114023,12463.23224649208,19857.03162660522,19129.0,3186.7,7.0,52792.0,15524.25,151.0,1499.2091166146695,4757.816816006168,8297609.024037275,184054135.55124164,10.429630666572104,3.3215894500613423,248.83791028444264,101.7677859193733,-0.055732040747692675,-0.056681114673098776
-3073.61,-820.24,708.96,8125.68,6183.35,-2745.38,2251.9834513110877,2102.4088953921405,2779.4543914200135,19105.167988912737,14123.7936327417,20817.087106138464,3789.283334616191,2258.377324540786,2870.1214469077786,20652.88672074681,15492.422625593455,20998.055961921807,16283.0,3722.03,137.0,85342.0,22362.51,182.0,3353.809947912721,12045.122152664928,21440809.996953413,338611910.6244165,4.551928689579966,3.9670541863870903,154.63839951744995,80.84067055700228,-0.05664051020349613,-0.056820575560935914
-2816.2020202020203,-1514.8989898989898,1506.1010101010102,7358.555555555556,4975.313131313132,-5676.232323232323,2350.5838196131613,2813.8437345728034,1947.173105673402,20953.09235191773,13058.769976431413,21890.093653374824,3618.847118164356,3169.032400202837,2478.184367147803,22329.321239576497,13878.681804345204,22664.369807201252,15975.0,3338.4949494949497,87.0,59091.0,17281.353535353537,108.0,3248.5299011956413,6725.829676888394,19091066.83589368,212255111.7942516,7.596871104969413,2.543408366725785,222.56678413128864,70.13089338243854,-0.05743344019060297,-0.05716912235222431
-2804.68,-932.13,1432.84,4103.2,8001.88,-2406.55,2649.5256427096524,2030.7678122156165,2538.044584191539,20139.45056066824,15209.077836103537,21387.48825927147,3830.5748654738495,2245.5745968459833,2935.407780871339,20510.344564146162,17107.969393823452,21535.067122950884,15747.0,3353.93,71.0,56897.0,19248.19,1181.0,1155.9773469678717,4843.337675173383,3335044.8526526364,127670828.47704092,5.167594183161986,3.0006362038795915,180.61877716838762,96.30011084127447,-0.056713810976138625,-0.05709067424412602
