ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
-2842.8444444444444,-2343.4333333333334,-135.22222222222223,8927.6,8837.988888888889,-3762.5,1895.6562207158095,2512.483498627711,1554.1267726209562,22891.973474716226,13999.324617188006,23685.128885313014,3406.4522209086294,3433.212640273441,1560.3630275605026,24548.16151115553,16687.875476591445,23928.210569906347,16315.0,5368.455555555555,101.0,61495.0,20725.17777777778,21.0,33654.73889636367,143019.8212756649,6526913267.23992,134256286348.62164,3.3707494632973716,3.174278154757579,106.2908075189042,76.87169510277117,-0.055453705729870746,-0.05532500362904661
-2301.822222222222,-1034.3555555555556,-166.33333333333334,7519.533333333334,8511.733333333334,-202.24444444444444,1246.286208986749,1255.817344616557,1876.7724656053329,26198.597684986933,11040.02999583061,19259.21104114177,2612.1100410715217,1633.9163245269187,1884.774374943708,27181.558396579596,13965.185242833933,19259.887202854192,10330.0,3505.3777777777777,6.0,48309.0,17413.4,25.0,4577.493987528102,17563.675306676596,370790090.84162384,8392950427.287277,2.09536730844544,2.4607816263353492,56.48580164239774,70.07861624450362,-0.05632112555011823,-0.05617163614385569
-2540.988888888889,-2300.3333333333335,-302.9,17157.833333333332,8479.91111111111,-6801.477777777778,1982.1015477402216,2395.559659087394,1839.1405271968151,21389.809407789107,13504.041145328572,21354.209689052106,3210.337917485392,3323.7665180735344,1864.5640390063184,27400.018415443934,16008.871567561115,22377.69696297335,19248.0,5208.288888888889,12.0,74617.0,22111.333333333332,132.0,1785.0315118149454,4369.031666451532,116204543.3492573,1932215309.1093738,3.87062033389328,3.095023432380788,121.10256540255513,88.46028490107747,-0.05642393800281942,-0.05596077693932011
-2752.1555555555556,-1024.4888888888888,-450.56666666666666,500.3,8247.988888888889,5634.944444444444,2050.1662727456956,1739.0909076292212,2207.794750538684,24950.78924002427,11954.256269966083,18717.54843282504,3415.667977619214,2010.5431714948188,2251.924290714746,24948.560453015678,14561.690338769817,19525.1311029885,15178.0,5141.966666666666,104.0,88598.0,20026.98888888889,707.0,1457.6029999054738,9590.968840295836,60924639.7428365,1185591316.6978602,3.164486856846487,4.782916587192936,111.6268539037314,133.05691849080895,-0.056213798675269294,-0.05593310488216112
-2710.7444444444445,-2331.4666666666667,-3.8666666666666667,10361.133333333333,11024.211111111112,-4012.8777777777777,1932.9133844390142,2546.4762072080202,1915.8253345216683,22613.632581627386,14162.059936919919,23378.105757146008,3287.9640424500453,3407.3484673243765,1915.7793830304272,25049.29183784998,17940.963848442232,23785.288318856074,15322.0,5104.811111111111,7.0,54845.0,21806.977777777778,27.0,1376.553641351263,9163.308087663418,12919200.859977014,496427030.1354177,2.5929429580756613,1.7985779984361996,62.59052900334256,46.55051925411627,-0.0553555059101739,-0.05559275339011018
-2669.677777777778,-2253.6555555555556,-87.44444444444444,-1372.3,8916.511111111111,7943.9,2287.53324740476,3360.7392750853955,2298.9132669407786,25008.50839623497,16207.200065435365,22625.73165949925,3509.4691193968356,4054.445542309769,2299.5757483114626,25026.59276960321,18445.8292419241,23873.54305851284,26042.0,5441.2444444444445,181.0,87337.0,23755.222222222223,68.0,2677.1695553906206,10731.01340553546,16115753.159646116,419107930.96783185,4.00185300127038,4.207115064739345,137.5377500149798,123.92084969813075,-0.05560098225864337,-0.05531003911306628
-2422.0666666666666,-978.5,-164.0,11248.91111111111,9137.41111111111,-5116.533333333334,1722.4509264489054,1311.0286641921043,2065.485684073146,22994.606251153586,11294.68837036585,19363.944549442316,2994.988836929669,1621.0476482132713,2074.615059340996,25640.12141026897,14356.833388475485,20066.086489397978,12987.0,3922.988888888889,27.0,52774.0,20092.67777777778,165.0,3232.2083258189887,14114.357583248171,25040092.004279803,712208168.2823411,4.148339708525051,2.587037781876856,94.30066584374941,74.20233137788551,-0.05596900019073066,-0.05640280684060635
-2807.4555555555557,-2303.1111111111113,234.4,3514.0777777777776,8634.622222222222,2431.233333333333,2190.9973832983064,3261.0105168828954,1900.1419287340968,21692.971824688357,14051.471193503941,22555.53200679149,3569.4053177276214,3995.731355667779,1912.8686311401523,22019.072954297295,16534.968053592766,22648.582299757505,21748.0,4924.944444444444,264.0,80558.0,20893.933333333334,186.0,3686.968757590175,8374.327810316006,38236691.13741374,417533818.85326844,3.9136948915808003,4.213565418643144,136.61392590072043,121.64430479662997,-0.05666379621242468,-0.05606152920915182
-2389.846153846154,-931.6483516483516,-219.16483516483515,10045.538461538461,8328.010989010989,-2646.1758241758243,1687.533137257639,1334.2694391347882,1934.862913606138,24405.663635388235,12134.339822957643,20859.735366440447,2944.2289051895823,1618.9904397358387,1949.742084944108,26422.596873064605,14540.224591656903,21022.714742460288,14629.0,3899.3846153846152,42.0,56960.0,19882.934065934067,1096.0,3039.0889203046836,7644.4652145839245,23989592.73512534,299308381.54159707,3.7584866490053463,2.5401294119532776,89.3969430993858,75.56723447769963,-0.05668589948926678,-0.05687874568951262
-2863.0222222222224,-2198.6444444444446,-142.5,6087.211111111111,7313.644444444444,1727.4222222222222,1719.219566194102,2708.992740298578,1796.841575437919,22337.62637072032,15292.732108078648,20087.259571715498,3342.728084131948,3491.402739428508,1802.3385333751505,23233.03759806998,16932.75329124659,20153.961640883965,24481.0,5204.166666666667,56.0,98304.0,21832.722222222223,75.0,2785.4838639970885,13490.274050011449,11881886.061972776,498452973.635549,4.4520170903375,3.5505217440444707,132.25182528659798,98.65040869736075,-0.0560968211183297,-0.0567010704985738
