ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
3914.9397590361446,-2798.9156626506024,-1214.9397590361446,-114.74698795180723,1807.0602409638554,-253.0120481927711,4406.11491521258,4310.2134413914155,3904.1621436166197,3904.7164606131064,1706.836776209461,5166.331315899042,5913.749199142744,5130.5690752727005,4086.715457297665,3906.5469946855555,2476.7566578428077,5173.400757489251,20034.0,5538.0,266.0,8484.0,2971.1807228915663,415.0,30589.712660826284,20413.75161218032,6010076156.267197,2828695053.491267,5.0461079482737485,3.3309229656343264,130.2306904622753,68.07823041227168,-0.05538025871180989,-0.0554042945205529
3818.9761904761904,-1662.8809523809523,-1096.1309523809523,-967.3690476190476,2371.5,-90.32142857142857,3751.6376452115287,2208.057010398316,2760.483387373859,3509.424216772733,3479.2143197477926,4863.882819834332,5333.052982958975,2781.9937651842088,2960.6595971168317,3639.597726005287,4215.940975573995,4865.759703077746,20746.0,4385.607142857143,82.0,9802.0,3057.7380952380954,20.0,4725.544063377189,2418.3713129610123,263089594.16565904,149818257.254888,6.532588710788732,3.6695761971616183,172.8954054010484,79.06435472954975,-0.05552898304139358,-0.055966757005323504
2964.4457831325303,-1673.55421686747,-573.3975903614457,-1304.6265060240964,1092.0481927710844,1103.5903614457832,4068.4238161749386,2878.62153748809,3864.3923716132235,3082.603528524071,1939.8361962430713,3904.238656290989,5021.825843976363,3340.3547048504993,3901.577805644016,3351.4381412250223,2223.7907774084206,4042.3509621512108,20153.0,4741.493975903614,24.0,7692.0,2518.9156626506024,127.0,5016.655352784388,791.0445536493224,111500588.34583989,42342774.167619385,5.68521861185359,3.559582843599452,151.5500741058185,93.24915133981689,-0.056186293974117604,-0.05598680617998794
3446.3333333333335,-1200.9166666666667,-626.4642857142857,-1664.154761904762,1200.0,1858.9642857142858,3153.0737885653057,1999.6099572336902,2427.006932606537,2941.7265642325538,2039.7667116842647,3907.4503140849583,4678.955355021643,2327.323664743731,2508.0403918483566,3369.85013267158,2365.5424526391607,4308.033612582759,21347.0,3462.4523809523807,42.0,7915.0,2976.6190476190477,68.0,3527.3383794668207,1966.6319680805616,53899074.31660039,16082770.070115363,7.916624609797365,2.9800697802702336,207.07355211550825,66.45705871148232,-0.056039761967034266,-0.055620859998816656
3444.987951807229,-3035.1807228915663,-676.5180722891566,-894.3373493975904,1796.6506024096386,57.80722891566265,3697.538130747711,3139.837318146096,2543.683543900188,3370.7689557802937,1786.5508824482552,5232.695640210104,5062.354357268387,4356.09608300108,2633.3614941811816,3476.5551326509185,2541.8561807021056,5232.3928157500995,15225.0,4201.8674698795185,100.0,5663.0,2724.5301204819275,58.0,5185.620300077106,2634.6982189531723,65420249.94430064,23282804.08051681,3.439664378668086,2.3760205513441917,91.00252194250923,23.773820315504835,-0.05675199459738496,-0.05644619729930119
3812.6428571428573,-1303.952380952381,-895.5357142857143,-532.3095238095239,2220.9285714285716,-34.07142857142857,3633.9506008709,2307.3266885768057,2638.704706730472,3691.5542151288896,3372.147599366321,5256.9361420869545,5249.740243007041,2624.813762100901,2785.950848624645,3720.9513824391997,4038.9579808941526,5257.4681191434265,24202.0,4022.7976190476193,14.0,10269.0,3524.0238095238096,97.0,3069.7337300611707,1406.0314652027992,32360091.91292982,13395586.36700489,7.645846768419387,3.280965560178126,201.9499152480393,64.98270650118509,-0.056764739635108225,-0.056145072541726876
4332.807228915663,-2988.421686746988,-875.6867469879518,-1271.7951807228915,1658.7951807228915,175.56626506024097,3767.534701665029,3720.7134798496645,3298.525580916837,3434.7307490411504,1668.3691602976785,5626.33907417731,5742.685475444352,4762.524443222224,3414.567350744613,3649.1560651679188,2350.28533515114,5627.17806399046,18666.0,4359.012048192771,7.0,7295.0,2831.9156626506024,42.0,2634.6389996677785,2767.757374469458,19262553.904729813,23015122.13791532,3.60443881268837,2.84243667813766,104.90390916743345,55.12529105233982,-0.05592319123077323,-0.05661623919673149
3447.7380952380954,-1136.5357142857142,-1532.8214285714287,-727.7857142857143,2429.6428571428573,-67.11904761904762,3409.8550473044825,2469.918313234153,2435.4802832459077,2724.549472423771,3445.1364298951044,5118.4869557697,4816.860237501089,2725.3496914113957,2875.85412778286,2807.212615151668,4225.396422653314,5119.123455473696,16689.0,4163.928571428572,83.0,9810.0,3405.6666666666665,119.0,2845.6481034517965,1370.3898250592763,53666097.063444525,6766379.207208707,4.997577666647079,2.764418080576485,132.93997277933462,80.33741598223135,-0.05694018669721982,-0.056068456589916674
3742.156626506024,-2477.10843373494,-1058.9036144578313,-438.1566265060241,1613.7951807228915,-409.43373493975906,3925.359416165953,4106.585774694995,2721.6413781033584,3119.4837214414974,1843.065892695917,5016.916594515826,5411.757629324711,4789.993528179344,2919.615544504249,3144.4355192847825,2454.663191874227,5038.122220234846,16215.0,4486.3373493975905,133.0,7968.0,2916.2048192771085,98.0,3904.053922452898,1642.9805984878535,57918851.03828894,7540846.273012571,3.509546841112671,2.735237511650793,96.45417401955832,39.675514880161465,-0.05707639686380112,-0.05618215896502952
3601.7738095238096,-966.7857142857143,-796.7619047619048,-710.0238095238095,1867.3333333333333,466.85714285714283,2976.5383577327193,2550.7207890459194,2402.2704139241646,3348.1375098912295,3101.777364690417,5227.952081594103,4681.945900655695,2719.7994061187323,2532.57480968809,3417.2542166119833,3626.127522512661,5244.096261057581,22533.0,3609.535714285714,122.0,6870.0,2765.0714285714284,119.0,1643.9266222318422,1216.3664662118722,14358144.224897314,3513972.4468337586,7.963638260974532,2.4945142717585287,208.63629473110518,38.02536464280527,-0.056962153264371235,-0.05584124903703084
3902.5060240963853,-2665.2168674698796,-995.9759036144578,-756.3493975903615,1514.8915662650602,-260.1927710843373,3936.302970078958,3964.986976531806,2908.5522494582574,3083.265367314654,1740.6470081470072,5122.0109667570005,5553.470921604653,4772.756116941995,3078.3702345892084,3166.5635491559888,2302.842094205196,5131.817463816081,17451.0,4708.44578313253,52.0,7254.0,2656.4939759036147,1.0,3566.326639802351,1786.0440086747847,23821595.98379429,4369349.282492609,3.501321193546976,3.6869049533297207,94.20113507964,58.953130028572765,-0.05567867641973308,-0.056294502480616466
